"Date","Period","OperationalLessIndustrial","Industrial"
39335,16,5101.704376,1168.295624
39335,17,5229.782744,1171.217256
39335,18,5245.652138,1182.347862
39335,19,5259.843438,1178.156562
39335,20,5240.092044,1178.907956
39335,21,5223.48805,1171.51195
39335,22,5210.29439,1159.70561
39335,23,5191.728692,1159.271308
39335,24,5186.279884,1162.720116
39335,25,5166.784976,1164.215024
39335,26,5148.942518,1168.057482
39335,27,5157.12023,1165.87977
39335,28,5157.40416,1174.59584
39335,29,5152.994894,1176.005106
39335,30,5118.959136,1183.040864
39335,31,5082.662462,1176.337538
39335,32,5109.142654,1177.857346
39335,33,5191.0902,1172.9098
39335,34,5302.462208,1163.537792
39335,35,5355.282716,1162.717284
39335,36,5447.650568,1170.349432
39335,37,5595.74097,1177.25903
39335,38,5633.630022,1178.369978
39335,39,5500.82771,1170.17229
39335,40,5350.952456,1166.047544
39335,41,5217.76818,1168.23182
39335,42,5102.215808,1170.784192
39335,43,4915.604766,1160.395234
39335,44,4695.181452,1160.818548
39335,45,4485.961084,1162.038916
39335,46,4308.810564,1170.189436
39335,47,4534.326746,1168.673254
39335,48,4423.584262,1174.415738
39336,1,4232.984514,1172.015486
39336,2,4092.200778,1171.799222
39336,3,4374.579694,1168.420306
39336,4,4251.183032,1173.816968
39336,5,4056.5582,1178.4418
39336,6,3902.326952,1178.673048
39336,7,3775.565176,1175.434824
39336,8,3671.980304,1173.019696
39336,9,3624.492588,1172.507412
39336,10,3636.479718,1174.520282
39336,11,3748.401506,1168.598494
39336,12,3947.248712,1169.751288
39336,13,4354.727636,1174.272364
39336,14,4756.949084,1174.050916
39336,15,5038.381028,1184.618972
39336,16,5339.609954,1193.390046
39336,17,5462.498596,1191.501404
39336,18,5468.395088,1186.604912
39336,19,5523.941602,1194.058398
39336,20,5533.514924,1198.485076
39336,21,5522.78617,1199.21383
39336,22,5512.163026,1186.836974
39336,23,5500.905656,1182.094344
39336,24,5514.11262,1177.88738
39336,25,5502.2021,1180.7979
39336,26,5484.338608,1178.661392
39336,27,5529.245104,1180.754896
39336,28,5514.33395,1086.66605
39336,29,5473.192216,1150.807784
39336,30,5449.380624,1165.619376
39336,31,5414.962632,1162.037368
39336,32,5424.361796,1148.638204
39336,33,5503.794338,1146.205662
39336,34,5603.533044,1156.466956
39336,35,5704.616126,1153.383874
39336,36,5882.234734,1147.765266
39336,37,6007.276018,1159.723982
39336,38,5975.681746,1147.318254
39336,39,5802.12647,1150.87353
39336,40,5665.09191,1090.90809
39336,41,5518.853288,1123.146712
39336,42,5371.198246,1150.801754
39336,43,5168.427242,1155.572758
39336,44,4947.301918,1144.698082
39336,45,4725.841698,989.158302
39336,46,4541.694344,1147.305656
39336,47,4757.086646,1155.913354
39336,48,4660.579888,1162.420112
39337,1,4478.918178,1160.081822
39337,2,4310.91525,1162.08475
39337,3,4613.378982,1156.621018
39337,4,4476.756848,1157.243152
39337,5,4279.884404,1155.115596
39337,6,4118.851114,1157.148886
39337,7,3992.350292,1162.649708
39337,8,3880.165512,1156.834488
39337,9,3831.599974,1154.400026
39337,10,3847.752888,1152.247112
39337,11,3959.206076,1151.793924
39337,12,4149.192166,1154.807834
39337,13,4561.592752,1166.407248
39337,14,4945.516992,1160.483008
39337,15,5232.55928,1164.44072
39337,16,5485.393574,1167.606426
39337,17,5582.219484,1164.780516
39337,18,5579.280746,1175.719254
39337,19,5611.655738,1167.344262
39337,20,5579.349054,1173.650946
39337,21,5530.665086,1162.334914
39337,22,5507.981144,1153.018856
39337,23,5492.623024,1156.376976
39337,24,5506.709698,1158.290302
39337,25,5475.188548,1159.811452
39337,26,5450.999602,1166.000398
39337,27,5496.91287,1159.08713
39337,28,5452.21786,1165.78214
39337,29,5400.55892,1129.44108
39337,30,5351.959486,1174.040514
39337,31,5296.30234,1180.69766
39337,32,5261.382782,1164.617218
39337,33,5280.624212,1166.375788
39337,34,5307.959714,1169.040286
39337,35,5327.047572,1140.952428
39337,36,5401.712984,1144.287016
39337,37,5621.060078,1158.939922
39337,38,5788.060128,1157.939872
39337,39,5721.578376,1160.421624
39337,40,5625.511084,1167.488916
39337,41,5489.246922,1177.753078
39337,42,5386.730194,1169.269806
39337,43,5226.76293,1164.23707
39337,44,5040.831898,1170.168102
39337,45,4797.006892,1167.993108
39337,46,4587.074114,1163.925886
39337,47,4800.681668,1163.318332
39337,48,4670.909988,1170.090012
39338,1,4486.246406,1162.753594
39338,2,4330.398736,1165.601264
39338,3,4644.430746,1160.569254
39338,4,4517.003378,1170.996622
39338,5,4309.125046,1168.874954
39338,6,4149.843694,1166.156306
39338,7,4019.815196,1164.184804
39338,8,3896.789744,1156.210256
39338,9,3843.464246,1158.535754
39338,10,3858.6197,1163.3803
39338,11,3988.791446,1161.208554
39338,12,4192.520922,1163.479078
39338,13,4575.588046,1162.411954
39338,14,4931.737916,1154.262084
39338,15,5158.45107,1176.54893
39338,16,5379.60845,1176.39155
39338,17,5440.660422,1182.339578
39338,18,5397.517128,1186.482872
39338,19,5400.71008,1177.28992
39338,20,5356.247734,1181.752266
39338,21,5299.99371,1174.00629
39338,22,5299.666752,1175.333248
39338,23,5294.109716,1175.890284
39338,24,5297.198732,1172.801268
39338,25,5256.374188,1175.625812
39338,26,5224.869046,1186.130954
39338,27,5275.899574,1185.100426
39338,28,5282.71609,1135.28391
39338,29,5238.400324,976.599676
39338,30,5178.964198,1225.035802
39338,31,5196.087162,1186.912838
39338,32,5166.4794,1187.5206
39338,33,5190.247522,1184.752478
39338,34,5199.292498,1178.707502
39338,35,5193.53766,1229.46234
39338,36,5276.650992,1193.349008
39338,37,5368.700662,1245.299338
39338,38,5554.673006,1191.326994
39338,39,5481.442562,1193.557438
39338,40,5371.224188,1191.775812
39338,41,5262.950622,1187.049378
39338,42,5160.601406,1189.398594
39338,43,4899.95282,1182.04718
39338,44,4722.307464,1189.692536
39338,45,4564.90005,1187.09995
39338,46,4395.665436,1196.334564
39338,47,4600.574156,1189.425844
39338,48,4454.738224,1195.261776
39339,1,4250.302904,1181.697096
39339,2,4105.114182,1184.885818
39339,3,4381.846534,1190.153466
39339,4,4247.45596,1190.54404
39339,5,4041.49132,1234.50868
39339,6,3893.935968,1185.064032
39339,7,3745.130916,1212.869084
39339,8,3691.230032,1178.769968
39339,9,3642.885728,1161.114272
39339,10,3648.091138,1157.908862
39339,11,3686.169686,1205.830314
39339,12,3947.744202,1173.255798
39339,13,4244.213764,1214.786236
39339,14,4652.285178,1168.714822
39339,15,4886.828456,1190.171544
39339,16,5153.60616,1199.39384
39339,17,5344.392388,1186.607612
39339,18,5394.154834,1193.845166
39339,19,5455.100574,1190.899426
39339,20,5383.001856,1244.998144
39339,21,5401.813238,1189.186762
39339,22,5373.784776,1221.215224
39339,23,5390.933282,1185.066718
39339,24,5322.48204,1230.51796
39339,25,5295.631084,1220.368916
39339,26,5245.7161,1228.2839
39339,27,5255.509122,1229.490878
39339,28,5253.467278,1224.532722
39339,29,5250.269104,1137.730896
39339,30,5229.388136,1089.611864
39339,31,5230.55939,1154.44061
39339,32,5225.416896,1160.583104
39339,33,5274.799498,1168.200502
39339,34,5326.124574,1177.875426
39339,35,5475.366366,1166.633634
39339,36,5568.115342,1206.884658
39339,37,5742.397962,1172.602038
39339,38,5760.17657,1169.82343
39339,39,5564.897582,1213.102418
39339,40,5443.722106,1219.277894
39339,41,5379.52033,1169.47967
39339,42,5268.181778,1177.818222
39339,43,5083.911468,1177.088532
39339,44,4852.587914,1224.412086
39339,45,4734.683528,1222.316472
39339,46,4655.653018,1178.346982
39339,47,4912.160918,1173.839082
39339,48,4805.299182,1178.700818
39340,1,4554.934358,1173.065642
39340,2,4349.881038,1182.118962
39340,3,4594.534712,1179.465288
39340,4,4458.74096,1184.25904
39340,5,4242.44791,1190.55209
39340,6,4036.004064,1226.995936
39340,7,3918.84571,1224.15429
39340,8,3792.217734,1236.782266
39340,9,3762.246198,1222.753802
39340,10,3716.279892,1228.720108
39340,11,3766.250284,1227.749716
39340,12,3816.260604,1224.739396
39340,13,3936.937064,1214.062936
39340,14,3997.816812,1206.183188
39340,15,4081.604476,1213.395524
39340,16,4241.607184,1229.392816
39340,17,4468.375528,1226.624472
39340,18,4618.363996,1182.636004
39340,19,4718.184722,1182.815278
39340,20,4664.511634,1230.488366
39340,21,4664.530672,1231.469328
39340,22,4623.768868,1237.231132
39340,23,4550.246534,1241.753466
39340,24,4526.064324,1220.935676
39340,25,4468.294128,1174.705872
39340,26,4392.881286,1158.118714
39340,27,4366.746994,1166.253006
39340,28,4278.811156,1211.188844
39340,29,4190.501398,1221.498602
39340,30,4159.217774,1217.782226
39340,31,4141.243792,1203.756208
39340,32,4114.90116,1205.09884
39340,33,4149.582884,1201.417116
39340,34,4236.505298,1154.494702
39340,35,4280.761686,1198.238314
39340,36,4421.362164,1196.637836
39340,37,4769.048118,1206.951882
39340,38,5030.798094,1164.201906
39340,39,4964.882848,1215.117152
39340,40,4871.656122,1215.343878
39340,41,4743.690718,1209.309282
39340,42,4658.038632,1222.961368
39340,43,4589.63141,1213.36859
39340,44,4513.919302,1165.080698
39340,45,4428.854542,1168.145458
39340,46,4313.274656,1170.725344
39340,47,4452.875006,1155.124994
39340,48,4294.907764,1213.092236
39341,1,4158.025034,1207.974966
39341,2,4012.025246,1222.974754
39341,3,4298.882602,1219.117398
39341,4,4215.676504,1175.323496
39341,5,3963.556414,1210.443586
39341,6,3780.932256,1211.067744
39341,7,3649.16882,1220.83118
39341,8,3531.366378,1193.633622
39341,9,3442.325672,1215.674328
39341,10,3391.54504,1197.45496
39341,11,3389.962592,1204.037408
39341,12,3398.352134,1217.647866
39341,13,3448.658208,1207.341792
39341,14,3499.486734,1217.513266
39341,15,3542.801646,1162.198354
39341,16,3674.326978,1206.673022
39341,17,3873.034502,1200.965498
39341,18,4004.318684,1200.681316
39341,19,4125.126406,1202.873594
39341,20,4174.897082,1213.102918
39341,21,4163.266908,1221.733092
39341,22,4183.012572,1163.987428
39341,23,4139.261816,1217.738184
39341,24,4192.13789,1169.86211
39341,25,4139.692358,1206.307642
39341,26,4101.322492,1213.677508
39341,27,4122.942514,1211.057486
39341,28,4074.312748,1206.687252
39341,29,4047.438274,1205.561726
39341,30,4035.475418,1163.524582
39341,31,4045.265218,1151.734782
39341,32,4097.27351,1147.72649
39341,33,4201.665626,1147.334374
39341,34,4374.859956,1153.140044
39341,35,4570.574778,1155.425222
39341,36,4847.485226,1167.514774
39341,37,5071.79892,1170.20108
39341,38,5127.358852,1170.641148
39341,39,5047.115352,1163.884648
39341,40,4945.927574,1162.072426
39341,41,4866.680558,1167.319442
39341,42,4768.176332,1213.823668
39341,43,4647.041424,1213.958576
39341,44,4459.395686,1217.604314
39341,45,4283.388416,1217.611584
39341,46,4135.812712,1198.187288
39341,47,4326.340934,1217.659066
39341,48,4211.819488,1231.180512
39342,1,4084.186692,1187.813308
39342,2,3934.3222,1228.6778
39342,3,4292.500256,1177.499744
39342,4,4144.99377,1229.00623
39342,5,3999.044994,1235.955006
39342,6,3869.785824,1225.214176
39342,7,3746.956364,1234.043636
39342,8,3721.68495,1183.31505
39342,9,3656.75666,1222.24334
39342,10,3662.379288,1241.620712
39342,11,3770.00896,1226.99104
39342,12,3972.624842,1238.375158
39342,13,4429.956338,1195.043662
39342,14,4776.623892,1248.376108
39342,15,5132.509168,1206.490832
39342,16,5454.855562,1252.144438
39342,17,5593.974218,1269.025782
39342,18,5605.688458,1216.311542
39342,19,5677.648842,932.351158
39342,20,5645.890426,968.109574
39342,21,5565.515386,1263.484614
39342,22,5558.254244,1255.745756
39342,23,5539.74175,1259.25825
39342,24,5541.62299,1210.37701
39342,25,5494.585182,1202.414818
39342,26,5413.052404,1256.947596
39342,27,5446.253814,1247.746186
39342,28,5426.970044,1238.029956
39342,29,5346.522534,1254.477466
39342,30,5365.219802,1199.780198
39342,31,5227.029588,1241.970412
39342,32,5212.225866,1233.774134
39342,33,5222.79367,1230.20633
39342,34,5241.029462,1229.970538
39342,35,5278.810776,1250.189224
39342,36,5407.398426,1241.601574
39342,37,5636.309356,1233.690644
39342,38,5838.953476,1203.046524
39342,39,5733.19073,1249.80927
39342,40,5629.54282,1255.45718
39342,41,5475.66234,1259.33766
39342,42,5404.830762,1195.169238
39342,43,5169.828662,1242.171338
39342,44,5006.17843,1202.82157
39342,45,4757.572048,1194.427952
39342,46,4535.765314,1236.234686
39342,47,4721.805508,1242.194492
39342,48,4641.251224,1238.748776
39343,1,4458.27012,1241.72988
39343,2,4323.811086,1250.188914
39343,3,4647.39946,1246.60054
39343,4,4539.781884,1236.218116
39343,5,4386.368644,1194.631356
39343,6,4151.837092,1242.162908
39343,7,4102.789376,1194.210624
39343,8,3986.267422,1237.732578
39343,9,3934.177122,1238.822878
39343,10,3956.723894,1239.276106
39343,11,4040.80569,1242.19431
39343,12,4263.380328,1231.619672
39343,13,4631.609306,1224.390694
39343,14,5007.167136,1229.832864
39343,15,5222.214846,1238.785154
39343,16,5423.860322,1256.139678
39343,17,5551.874242,1207.125758
39343,18,5457.030106,1243.969894
39343,19,5480.756384,1202.243616
39343,20,5380.873942,1200.126058
39343,21,5323.7232,1148.2768
39343,22,5358.452308,1199.547692
39343,23,5251.728664,1194.271336
39343,24,5307.314122,1190.685878
39343,25,5232.56519,1245.43481
39343,26,5212.813858,1245.186142
39343,27,5299.225372,1190.774628
39343,28,5215.811354,1243.188646
39343,29,5208.950246,1251.049754
39343,30,5239.446828,1191.553172
39343,31,5112.975438,1242.024562
39343,32,5099.64286,1231.35714
39343,33,5118.860872,1226.139128
39343,34,5133.31355,1235.68645
39343,35,5194.004744,1180.995256
39343,36,5205.647664,1227.352336
39343,37,5350.253712,1225.746288
39343,38,5520.11093,1226.88907
39343,39,5406.789982,1236.210018
39343,40,5341.16417,1236.83583
39343,41,5255.440252,1198.559748
39343,42,5100.024008,1231.975992
39343,43,4960.736004,1237.263996
39343,44,4804.57006,1195.42994
39343,45,4559.225276,1191.774724
39343,46,4356.291714,1234.708286
39343,47,4655.746626,1191.253374
39343,48,4480.945546,1201.054454
39344,1,4263.877584,1243.122416
39344,2,4125.666384,1246.333616
39344,3,4430.627428,1235.372572
39344,4,4343.698376,1195.301624
39344,5,4081.737594,1232.262406
39344,6,3889.487058,1250.512942
39344,7,3770.739008,1238.260992
39344,8,3693.617178,1190.382822
39344,9,3656.727778,1191.272222
39344,10,3608.522614,1227.477386
39344,11,3764.333404,1179.666596
39344,12,3900.527266,1224.472734
39344,13,4357.538246,1188.461754
39344,14,4682.519568,1196.480432
39344,15,4928.007966,1182.992034
39344,16,5206.371104,1187.628896
39344,17,5375.704682,1190.295318
39344,18,5409.518864,1181.481136
39344,19,5415.92674,1219.07326
39344,20,5498.919998,1181.080002
39344,21,5406.271948,1221.728052
39344,22,5447.967796,1174.032204
39344,23,5443.393832,1169.606168
39344,24,5450.920932,1175.079068
39344,25,5390.73727,1215.26273
39344,26,5400.031772,1175.968228
39344,27,5387.566402,1219.433598
39344,28,5379.35743,1218.64257
39344,29,5367.174644,1208.825356
39344,30,5387.056932,1177.943068
39344,31,5314.869756,1177.130244
39344,32,5277.444546,1212.555454
39344,33,5321.978414,1211.021586
39344,34,5490.166654,1172.833346
39344,35,5523.547964,1178.452036
39344,36,5518.190606,1173.809394
39344,37,5561.526636,1211.473364
39344,38,5631.122558,1207.877442
39344,39,5572.665544,1200.334456
39344,40,5434.199484,1217.800516
39344,41,5323.41899,1205.58101
39344,42,5198.36289,1198.63711
39344,43,5029.40847,1208.59153
39344,44,4834.21472,1206.78528
39344,45,4624.33052,1198.66948
39344,46,4450.483902,1206.516098
39344,47,4700.244964,1173.755036
39344,48,4563.086416,1179.913584
39345,1,4326.248774,1214.751226
39345,2,4145.172292,1210.827708
39345,3,4496.371954,1154.628046
39345,4,4352.595922,1163.404078
39345,5,4135.239618,1173.760382
39345,6,3978.274484,1174.725516
39345,7,3900.468454,1171.531546
39345,8,3763.21495,1199.78505
39345,9,3706.47955,1226.52045
39345,10,3745.148056,1212.851944
39345,11,3852.767114,1212.232886
39345,12,4062.20759,1226.79241
39345,13,4475.364416,1176.635584
39345,14,4843.449656,1179.550344
39345,15,5117.251898,1180.748102
39345,16,5368.938506,1169.061494
39345,17,5475.207886,1140.792114
39345,18,5473.802512,1146.197488
39345,19,5514.388816,1136.611184
39345,20,5494.60955,1149.39045
39345,21,5420.476788,1167.523212
39345,22,5415.61342,1181.38658
39345,23,5392.319848,1185.680152
39345,24,5368.298978,1170.701022
39345,25,5335.38509,1180.61491
39345,26,5286.756068,1196.243932
39345,27,5316.80244,1186.19756
39345,28,5289.689666,1185.310334
39345,29,5234.292662,1132.707338
39345,30,5186.972328,1186.027672
39345,31,5121.481292,1192.518708
39345,32,5096.04253,1183.95747
39345,33,5123.417968,1175.582032
39345,34,5158.318192,1176.681808
39345,35,5219.740978,1175.259022
39345,36,5358.490092,1186.509908
39345,37,5596.317578,1183.682422
39345,38,5766.14161,1203.85839
39345,39,5719.832094,1208.167906
39345,40,5641.472198,1200.527802
39345,41,5512.99652,1253.00348
39345,42,5433.866502,1201.133498
39345,43,5247.057252,1200.942748
39345,44,5044.334018,1201.665982
39345,45,4784.87901,1240.12099
39345,46,4602.7117,1251.2883
39345,47,4832.0715,1241.9285
39345,48,4649.920368,1249.079632
39346,1,4539.161714,1193.838286
39346,2,4311.164926,1234.835074
39346,3,4635.835262,1233.164738
39346,4,4513.309708,1238.690292
39346,5,4341.882724,1206.117276
39346,6,4119.037738,1252.962262
39346,7,4000.61114,1240.38886
39346,8,3927.786654,1230.213346
39346,9,3871.058294,1226.941706
39346,10,3882.478218,1240.521782
39346,11,4003.039254,1235.960746
39346,12,4194.7709,1223.2291
39346,13,4565.07245,1236.92755
39346,14,4921.285658,1188.714342
39346,15,5137.50479,1183.49521
39346,16,5287.303044,1250.696956
39346,17,5422.662736,1196.337264
39346,18,5397.300074,1254.699926
39346,19,5448.158278,1205.841722
39346,20,5367.83297,1252.16703
39346,21,5289.683098,1269.316902
39346,22,5315.551402,1246.448598
39346,23,5273.668878,1263.331122
39346,24,5289.743918,1252.256082
39346,25,5258.050418,1255.949582
39346,26,5188.003168,1261.996832
39346,27,5218.913888,1236.086112
39346,28,5163.55869,1237.44131
39346,29,5158.950426,1195.049574
39346,30,5052.824558,1254.175442
39346,31,4995.914356,1250.085644
39346,32,5018.738606,1247.261394
39346,33,5056.824308,1198.175692
39346,34,5094.081844,1193.918156
39346,35,5162.91902,1230.08098
39346,36,5287.03755,1233.96245
39346,37,5407.453966,1206.546034
39346,38,5455.019386,1234.980614
39346,39,5379.019228,1236.980772
39346,40,5315.509176,1230.490824
39346,41,5220.530936,1207.469064
39346,42,5062.588756,1252.411244
39346,43,4923.628194,1242.371806
39346,44,4767.667822,1253.332178
39346,45,4727.449204,1190.550796
39346,46,4565.788846,1232.211154
39346,47,4855.607008,1189.392992
39346,48,4659.359726,1233.640274
39347,1,4460.877634,1224.122366
39347,2,4319.03107,1192.96893
39347,3,4527.820342,1238.179658
39347,4,4390.212598,1228.787402
39347,5,4192.751164,1242.248836
39347,6,4066.854202,1188.145798
39347,7,3928.630564,1184.369436
39347,8,3767.769968,1236.230032
39347,9,3685.759388,1217.240612
39347,10,3691.319518,1213.680482
39347,11,3739.766446,1178.233554
39347,12,3794.933534,1162.066466
39347,13,3898.543364,1225.456636
39347,14,4064.750198,1236.249802
39347,15,4114.455864,1190.544136
39347,16,4228.119734,1220.880266
39347,17,4400.293906,1241.706094
39347,18,4510.294932,1222.705068
39347,19,4616.025034,1193.974966
39347,20,4574.254068,1250.745932
39347,21,4568.309318,1247.690682
39347,22,4509.649252,1272.350748
39347,23,4467.757208,1253.242792
39347,24,4432.660492,1249.339508
39347,25,4380.909454,1207.090546
39347,26,4306.445212,1208.554788
39347,27,4251.512172,1245.487828
39347,28,4227.100176,1233.899824
39347,29,4160.385382,1246.614618
39347,30,4129.624238,1234.375762
39347,31,4093.324208,1216.675792
39347,32,4141.382364,1183.617636
39347,33,4106.99695,1226.00305
39347,34,4256.10396,1178.89604
39347,35,4273.9319,1218.0681
39347,36,4428.457792,1213.542208
39347,37,4671.450168,1220.549832
39347,38,4970.673202,1177.326798
39347,39,4953.03468,1218.96532
39347,40,4922.959072,1173.040928
39347,41,4760.613302,1217.386698
39347,42,4743.239752,1176.760248
39347,43,4613.658682,1165.341318
39347,44,4524.629026,1171.370974
39347,45,4444.858394,1168.141606
39347,46,4295.69671,1225.30329
39347,47,4478.117458,1223.882542
39347,48,4408.697508,1230.302492
39348,1,4246.292136,1229.707864
39348,2,4113.460742,1213.539258
39348,3,4421.47263,1211.52737
39348,4,4319.290226,1211.709774
39348,5,4154.283046,1179.716954
39348,6,3952.310908,1221.689092
39348,7,3838.916484,1220.083516
39348,8,3743.332694,1226.667306
39348,9,3679.207992,1213.792008
39348,10,3635.162646,1214.837354
39348,11,3636.39076,1196.60924
39348,12,3628.226248,1199.773752
39348,13,3686.944932,1150.055068
39348,14,3695.346532,1189.653468
39348,15,3683.692122,1198.307878
39348,16,3842.49667,1153.50333
39348,17,3951.440138,1150.559862
39348,18,4053.361226,1149.638774
39348,19,4084.747238,1196.252762
39348,20,4104.398384,1197.601616
39348,21,4151.98043,1190.01957
39348,22,4101.644064,1188.355936
39348,23,4087.795222,1182.204778
39348,24,4058.376936,1195.623064
39348,25,4052.165844,1198.834156
39348,26,4026.156366,1192.843634
39348,27,4011.77022,1172.22978
39348,28,3948.865068,1207.134932
39348,29,3938.196444,1201.803556
39348,30,3905.265392,1195.734608
39348,31,3925.878894,1157.121106
39348,32,3893.68326,1189.31674
39348,33,3897.050174,1185.949826
39348,34,3995.980082,1204.019918
39348,35,4125.261438,1158.738562
39348,36,4243.400808,1153.599192
39348,37,4466.285442,1193.714558
39348,38,4748.147896,1148.852104
39348,39,4723.670312,1193.329688
39348,40,4659.616956,1215.383044
39348,41,4628.111326,1192.888674
39348,42,4575.123634,1199.876366
39348,43,4455.686184,1193.313816
39348,44,4303.229612,1207.770388
39348,45,4172.76085,1181.23915
39348,46,4135.698334,1137.301666
39348,47,4270.88762,1200.11238
39348,48,4245.36541,1156.63459
39349,1,4053.276882,1213.723118
39349,2,3898.550534,1231.449466
39349,3,4228.330306,1221.669694
39349,4,4095.924276,1225.075724
39349,5,3960.934106,1233.065894
39349,6,3867.224492,1180.775508
39349,7,3712.415848,1222.584152
39349,8,3658.356078,1212.643922
39349,9,3605.321068,1230.678932
39349,10,3671.64055,1178.35945
39349,11,3719.319926,1220.680074
39349,12,3977.938288,1181.061712
39349,13,4235.153444,1242.846556
39349,14,4544.432678,1245.567322
39349,15,4754.919882,1245.080118
39349,16,5033.424848,1213.575152
39349,17,5191.574638,1209.425362
39349,18,5215.94187,1251.05813
39349,19,5286.729698,1196.270302
39349,20,5222.9496,1200.0504
39349,21,5197.074198,1198.925802
39349,22,5190.814792,1198.185208
39349,23,5174.30763,1188.69237
39349,24,5157.048798,1213.951202
39349,25,5181.608976,1185.391024
39349,26,5149.327944,1226.672056
39349,27,5187.02708,1221.97292
39349,28,5146.768246,1229.231754
39349,29,5158.291508,1192.708492
39349,30,5082.492278,1230.507722
39349,31,5066.480154,1235.519846
39349,32,5043.349088,1224.650912
39349,33,4998.84656,1228.15344
39349,34,5068.227602,1183.772398
39349,35,5097.924314,1219.075686
39349,36,5199.444392,1251.555608
39349,37,5399.407514,1194.592486
39349,38,5549.437294,1231.562706
39349,39,5493.522638,1243.477362
39349,40,5433.444518,1184.555482
39349,41,5303.605274,1197.394726
39349,42,5169.553428,1225.446572
39349,43,5068.768696,1174.231304
39349,44,4863.992162,1206.007838
39349,45,4736.48658,1171.51342
39349,46,4592.576784,1224.423216
39349,47,4824.139888,1211.860112
39349,48,4659.406234,1227.593766
39350,1,4446.942028,1226.057972
39350,2,4281.041214,1222.958786
39350,3,4618.86218,1175.13782
39350,4,4423.487864,1225.512136
39350,5,4263.282222,1230.717778
39350,6,4063.570078,1218.429922
39350,7,3985.698962,1178.301038
39350,8,3828.930578,1236.069422
39350,9,3782.484542,1248.515458
39350,10,3798.306496,1239.693504
39350,11,3900.032162,1217.967838
39350,12,4124.738226,1220.261774
39350,13,4485.227816,1219.772184
39350,14,4782.851544,1214.148456
39350,15,4967.590472,1230.409528
39350,16,5210.544374,1228.455626
39350,17,5404.072514,1198.927486
39350,18,5428.750314,1247.249686
39350,19,5436.435154,1257.564846
39350,20,5433.676468,1216.323532
39350,21,5389.26811,1216.73189
39350,22,5318.32167,1256.67833
39350,23,5305.318726,1260.681274
39350,24,5300.807036,1253.192964
39350,25,5281.270848,1185.729152
39350,26,5201.042128,1249.957872
39350,27,5278.032646,1186.967354
39350,28,5222.33759,1221.66241
39350,29,5182.70384,1247.29616
39350,30,5153.615532,1228.384468
39350,31,5174.98275,1184.01725
39350,32,5102.007212,1229.992788
39350,33,5070.630964,1238.369036
39350,34,5095.171092,1217.828908
39350,35,5094.841256,1213.158744
39350,36,5145.88341,1205.11659
39350,37,5247.16073,1217.83927
39350,38,5432.102148,1212.897852
39350,39,5406.489582,1241.510418
39350,40,5322.315354,1247.684646
39350,41,5187.165648,1239.834352
39350,42,5094.991482,1241.008518
39350,43,4950.732148,1193.267852
39350,44,4768.586056,1232.413944
39350,45,4572.534686,1230.465314
39350,46,4422.17026,1242.82974
39350,47,4643.106936,1255.893064
39350,48,4505.128932,1258.871068
39351,1,4319.96646,1241.03354
39351,2,4192.072182,1185.927818
39351,3,4455.754648,1222.245352
39351,4,4296.88125,1249.11875
39351,5,4097.710226,1243.289774
39351,6,3976.644334,1200.355666
39351,7,3785.80438,1244.19562
39351,8,3706.830712,1239.169288
39351,9,3667.939476,1231.060524
39351,10,3650.832786,1235.167214
39351,11,3769.675896,1224.324104
39351,12,3980.733432,1212.266568
39351,13,4339.110882,1221.889118
39351,14,4651.373924,1228.626076
39351,15,4861.924632,1239.075368
39351,16,5117.414374,1203.585626
39351,17,5295.212588,1204.787412
39351,18,5430.003096,1215.996904
39351,19,5490.974064,1199.025936
39351,20,5489.669636,1195.330364
39351,21,5482.56282,1196.43718
39351,22,5474.127072,1193.872928
39351,23,5468.827076,1190.172924
39351,24,5480.120434,1190.879566
39351,25,5476.564252,1198.435748
39351,26,5444.249944,1197.750056
39351,27,5509.424162,1198.575838
39351,28,5525.836384,1188.163616
39351,29,5472.936414,1222.063586
39351,30,5549.251046,1191.748954
39351,31,5480.934476,1239.065524
39351,32,5503.79142,1193.20858
39351,33,5467.6484,1191.3516
39351,34,5465.74964,1240.25036
39351,35,5532.068764,1251.931236
39351,36,5680.30419,1205.69581
39351,37,5689.515808,1249.484192
39351,38,5772.387974,1252.612026
39351,39,5677.211504,1251.788496
39351,40,5560.943618,1244.056382
39351,41,5421.664806,1244.335194
39351,42,5301.574414,1258.425586
39351,43,5207.973784,1200.026216
39351,44,4955.658344,1250.341656
39351,45,4723.887218,1170.112782
39351,46,4578.606316,955.393684
39351,47,4802.14127,1116.85873
39351,48,4623.955956,1260.044044
39352,1,4538.138644,1202.861356
39352,2,4303.167446,1252.832554
39352,3,4619.972698,1252.027302
39352,4,4535.063318,1205.936682
39352,5,4339.616402,1208.383598
39352,6,4169.42789,1207.57211
39352,7,3998.498856,1243.501144
39352,8,3886.05549,1241.94451
39352,9,3842.718334,1192.281666
39352,10,3806.14354,1233.85646
39352,11,3941.73087,1177.26913
39352,12,4122.26529,1187.73471
39352,13,4389.004948,1243.995052
39352,14,4701.206814,1243.793186
39352,15,4903.029118,1237.970882
39352,16,5110.406726,1243.593274
39352,17,5342.606076,1197.393924
39352,18,5371.538504,1248.461496
39352,19,5378.672834,1236.327166
39352,20,5292.30365,1242.69635
39352,21,5248.779564,1254.220436
